计划出库日期,销售订单,送货站点名称,最早收货时间,最晚收货时间,经度,纬度,方量,线路名称,配送顺序,预计送达时间,预计离开时间,距离,行驶时间,线路单边里程,线路时间(单边),线路方量,最晚离仓时间,车型
2025-06-30,"OM25062800001921,OM25062800001926,OM25062900004502",重庆凯源石油天然气有限责任公司巴南分公司,2025-06-30 05:30:00,2025-06-30 06:00:00,106.527229,29.467279,0.0,V112线,1,2025-06-30 05:30:00,2025-06-30 06:10:00,41.523,30.8,67.744,167.4,659.474,2025-06-30 04:59:00,大型面包车
2025-06-30,OM25062800005141,理想城幼儿园-教师,2025-06-30 06:40:00,2025-06-30 07:00:00,106.528709,29.434222,0.0,V112线,2,2025-06-30 06:40:00,2025-06-30 07:00:00,6.274,11.9,,,,,大型面包车
2025-06-30,OM25062800002683,重庆铁路投资集团有限公司,2025-06-30 07:20:00,2025-06-30 07:40:00,106.575235,29.57739,0.0,V112线,3,2025-06-30 07:27:00,2025-06-30 07:47:00,19.947,26.6,,,,,大型面包车
2025-06-30,"OM25062900002906,OM25062900003859",上海浦东发展银行股份有限公司重庆分行,2025-06-30 06:20:00,2025-06-30 06:30:00,106.517299,29.622034,0.0,V113线,1,2025-06-30 06:20:00,2025-06-30 06:40:00,20.536,25.2,40.927,210.2,3399.907,2025-06-30 05:55:00,大型面包车
2025-06-30,OM25062900002071,两江人和嘉欣幼儿园-老师,2025-06-30 06:50:00,2025-06-30 07:15:00,106.534572,29.627245,0.0,V113线,2,2025-06-30 06:53:00,2025-06-30 07:13:00,4.576,13.3,,,,,大型面包车
2025-06-30,OM25062900004499,两江新区第一人民医院,2025-06-30 07:00:00,2025-06-30 07:30:00,106.538168,29.628559,0.0,V113线,3,2025-06-30 07:16:00,2025-06-30 07:36:00,0.933,2.8,,,,,大型面包车
2025-06-30,OM25062900005329,烤匠IFS国金中心店-员工餐,2025-06-30 08:40:00,2025-06-30 09:00:00,106.579994,29.583249,0.0,V113线,4,2025-06-30 08:40:00,2025-06-30 09:25:00,14.882,18.2,,,,,大型面包车
2025-06-30,OM25062900003572,家属区食堂,2025-06-30 05:00:00,2025-06-30 05:35:00,106.454885,29.546363,0.0,V114线,1,2025-06-30 05:00:00,2025-06-30 05:20:00,26.105,19.6,73.415,188.9,1621.621,2025-06-30 04:40:00,大型面包车
2025-06-30,OM25062700007091,新大正物业股份有限公司-蔬菜,2025-06-30 06:00:00,2025-06-30 06:25:00,106.55654,29.562133,0.0,V114线,2,2025-06-30 06:00:00,2025-06-30 06:35:00,12.255,14.7,,,,,大型面包车
2025-06-30,OM25062900004580,三中队,2025-06-30 06:30:00,2025-06-30 06:50:00,106.483303,29.538618,0.0,V114线,3,2025-06-30 06:47:00,2025-06-30 07:07:00,9.051,11.9,,,,,大型面包车
2025-06-30,OM25062700000855,重庆市沙坪坝区城市排水设施管理处,2025-06-30 07:00:00,2025-06-30 07:30:00,106.372849,29.634566,0.0,V114线,4,2025-06-30 07:29:00,2025-06-30 07:49:00,26.004,22.4,,,,,大型面包车
2025-06-30,OM25062700001717,重庆市巴南区人民政府鱼洞街道办事处,2025-06-30 05:55:00,2025-06-30 06:15:00,106.524153,29.385368,0.0,V115线,1,2025-06-30 05:55:00,2025-06-30 06:15:00,49.282,38.5,49.364,93.5,558.215,2025-06-30 05:16:00,大型面包车
2025-06-30,OM25062900002980,巴南人保,2025-06-30 06:30:00,2025-06-30 07:00:00,106.527503,29.38604,0.0,V115线,2,2025-06-30 06:30:00,2025-06-30 06:50:00,0.082,0.7,,,,,大型面包车
2025-06-30,OM25062900003628,重庆复旦中学附属幼儿园贰园-教师水果类,2025-06-30 06:00:00,2025-06-30 06:20:00,106.576256,29.557443,0.0,V116线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,34.823,34.3,55.731,100.9,451.943,2025-06-30 05:26:00,大型面包车
2025-06-30,OM25062700002925,重庆市大渡口区八桥镇人民政府,2025-06-30 06:30:00,2025-06-30 07:08:00,106.487723,29.464073,0.0,V116线,2,2025-06-30 06:47:00,2025-06-30 07:07:00,20.908,26.6,,,,,大型面包车
2025-06-30,OM25062900004742,浙商银行-商务接待,2025-06-30 06:00:00,2025-06-30 06:30:00,106.496322,29.619746,0.0,V117线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,19.396,20.3,59.142,205.3,300.187,2025-06-30 05:40:00,大型面包车
2025-06-30,OM25062900005337,重庆两江新区金山名都天宝乐幼儿园2-学生,2025-06-30 06:40:00,2025-06-30 07:00:00,106.517129,29.529399,0.0,V117线,2,2025-06-30 06:40:00,2025-06-30 07:15:00,14.668,17.5,,,,,大型面包车
2025-06-30,OM25062900007097,252513-巴南站点,2025-06-30 07:40:00,2025-06-30 08:00:00,106.566114,29.488635,0.0,V117线,3,2025-06-30 07:40:00,2025-06-30 08:00:00,12.304,18.2,,,,,大型面包车
2025-06-30,OM25062900004257,烤匠来福士-员工餐,2025-06-30 08:40:00,2025-06-30 09:00:00,106.594307,29.570101,0.0,V117线,4,2025-06-30 08:40:00,2025-06-30 09:05:00,12.774,20.3,,,,,大型面包车
2025-06-30,OM25062900002051,两江天宫殿嘉欣幼儿园-老师,2025-06-30 05:50:00,2025-06-30 06:20:00,106.550159,29.609917,0.0,V118线,1,2025-06-30 05:50:00,2025-06-30 06:10:00,25.966,23.8,58.861,120.2,927.792,2025-06-30 05:26:00,大型面包车
2025-06-30,"OM25062700004812,OM25062900004328,OM25062900004410",重庆市环境卫生事务中心,2025-06-30 06:00:00,2025-06-30 06:30:00,106.51557,29.585954,0.0,V118线,2,2025-06-30 06:25:00,2025-06-30 06:45:00,9.38,14.7,,,,,大型面包车
2025-06-30,OM25062900004078,考试中心（西南基地菜）,2025-06-30 07:00:00,2025-06-30 07:30:00,106.670156,29.633609,0.0,V118线,3,2025-06-30 07:06:00,2025-06-30 07:26:00,23.515,21.7,,,,,大型面包车
2025-06-30,OM25062900004026,勤务学院五食堂,2025-06-30 06:30:00,2025-06-30 07:00:00,106.324651,29.635466,0.0,V119线,1,2025-06-30 06:30:00,2025-06-30 07:20:00,11.122,10.5,11.122,60.5,803.095,2025-06-30 06:20:00,大型面包车
2025-06-30,"OM25062700000975,OM25062700005495",重庆市人口和计划生育科学技术研究院附属医院,2025-06-30 05:55:00,2025-06-30 06:15:00,106.537811,29.590335,0.0,V120线,1,2025-06-30 05:55:00,2025-06-30 06:15:00,26.129,22.4,54.425,114.6,1025.182,2025-06-30 05:33:00,大型面包车
2025-06-30,OM25062700007409,中国铁路成都局集团有限公司重庆建设指挥部,2025-06-30 06:30:00,2025-06-30 06:50:00,106.448115,29.518068,0.0,V120线,2,2025-06-30 06:37:00,2025-06-30 06:57:00,23.025,22.4,,,,,大型面包车
2025-06-30,OM25062800005685,沙环卫-转运科,2025-06-30 07:00:00,2025-06-30 07:30:00,106.461372,29.532614,0.0,V120线,3,2025-06-30 07:07:00,2025-06-30 07:27:00,5.271,9.8,,,,,大型面包车
2025-06-30,OM25062900005144,中铁建生态环境有限公司-员工餐,2025-06-30 06:20:00,2025-06-30 06:40:00,106.402117,29.80278,0.0,V121线,1,2025-06-30 06:20:00,2025-06-30 06:40:00,18.553,14.7,56.399,138.6,2283.454,2025-06-30 06:05:00,大型面包车
2025-06-30,"OM25062700003827,OM25062700003857",重庆横河川仪有限公司,2025-06-30 07:10:00,2025-06-30 07:30:00,106.43982,29.667897,0.0,V121线,2,2025-06-30 07:10:00,2025-06-30 07:45:00,20.292,19.6,,,,,大型面包车
2025-06-30,OM25062800001886,农商行两江分行-奶制品,2025-06-30 08:00:00,2025-06-30 08:30:00,106.57406,29.645788,0.0,V121线,3,2025-06-30 08:04:00,2025-06-30 08:24:00,17.554,18.9,,,,,大型面包车
2025-06-30,"OM25062700005109,OM25062900005110",中国石油集团川庆钻探工程有限公司重庆运输总公司,2025-06-30 05:40:00,2025-06-30 06:10:00,106.514249,29.582631,0.0,V122线,1,2025-06-30 05:40:00,2025-06-30 06:00:00,24.527,21.7,57.494,226.7,1511.617,2025-06-30 05:18:00,大型面包车
2025-06-30,OM25062900003913,重庆市地质矿产勘查开发局607地质队,2025-06-30 06:20:00,2025-06-30 06:30:00,106.568891,29.47107,0.0,V122线,2,2025-06-30 06:24:00,2025-06-30 06:44:00,20.486,24.5,,,,,大型面包车
2025-06-30,"OM25062900004929,OM25062900005331",烤匠万象城,2025-06-30 08:40:00,2025-06-30 09:00:00,106.524528,29.522457,0.0,V122线,3,2025-06-30 08:40:00,2025-06-30 09:05:00,12.481,15.4,,,,,大型面包车
2025-06-30,OM25062900005196,重庆市应能应急救援有限公司（直属支队）,2025-06-30 05:00:00,2025-06-30 05:20:00,106.542752,29.816575,0.0,V123线,1,2025-06-30 05:00:00,2025-06-30 05:20:00,31.243,26.6,78.19,226.6,1150.782,2025-06-30 04:33:00,大型面包车
2025-06-30,"OM25062800001772,OM25062900000991",重庆中法供水-松树桥食堂,2025-06-30 06:30:00,2025-06-30 06:50:00,106.50817,29.588904,0.0,V123线,2,2025-06-30 06:30:00,2025-06-30 06:50:00,34.674,32.9,,,,,大型面包车
2025-06-30,OM25062900004726,厦门银行重庆分行-办公室,2025-06-30 06:25:00,2025-06-30 07:30:00,106.575313,29.577264,0.0,V123线,3,2025-06-30 07:05:00,2025-06-30 07:25:00,8.884,14.7,,,,,大型面包车
2025-06-30,OM25062900003753,重庆曾家岩大桥建设管理有限公司_素菜,2025-06-30 08:00:00,2025-06-30 08:30:00,106.555505,29.571809,0.0,V123线,4,2025-06-30 08:00:00,2025-06-30 08:20:00,3.389,6.3,,,,,大型面包车
2025-06-30,OM25062900002201,虎溪校区外训,2025-06-30 05:30:00,2025-06-30 06:00:00,106.328098,29.605942,0.0,V124线,1,2025-06-30 05:30:00,2025-06-30 05:50:00,13.381,14.7,77.513,124.7,772.386,2025-06-30 05:15:00,大型面包车
2025-06-30,OM25062900003877,重庆市公路数据服务中心（双桥基地）,2025-06-30 07:00:00,2025-06-30 07:30:00,105.807366,29.527033,0.0,V124线,2,2025-06-30 07:00:00,2025-06-30 07:20:00,64.132,43.4,,,,,大型面包车
2025-06-30,OM25062900001939,依星酒店-客餐,2025-06-30 06:00:00,2025-06-30 06:20:00,106.617365,29.724688,0.0,V125线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,30.555,32.2,79.552,158.4,1625.24,2025-06-30 05:28:00,大型面包车
2025-06-30,OM25062900000231,重庆市北碚区规划和自然资源局,2025-06-30 06:30:00,2025-06-30 06:50:00,106.408096,29.803608,0.0,V125线,2,2025-06-30 06:47:00,2025-06-30 07:07:00,29.34,27.3,,,,,大型面包车
2025-06-30,"OM25062700005966,OM25062800001967",重庆瑜煌电力设备制造有限公司-干副,2025-06-30 07:00:00,2025-06-30 07:30:00,106.481465,29.771363,0.0,V125线,3,2025-06-30 07:26:00,2025-06-30 08:06:00,19.657,18.9,,,,,大型面包车
2025-06-30,OM25062900002577,两江小博士幼儿园-老师,2025-06-30 05:50:00,2025-06-30 06:10:00,106.561772,29.607034,0.0,V126线,1,2025-06-30 05:50:00,2025-06-30 06:10:00,30.273,24.5,51.206,209.5,388.727,2025-06-30 05:26:00,大型面包车
2025-06-30,OM25062900000542,两路口基地,2025-06-30 05:50:00,2025-06-30 06:30:00,106.554929,29.559583,0.0,V126线,2,2025-06-30 06:28:00,2025-06-30 06:48:00,8.742,17.5,,,,,大型面包车
2025-06-30,OM25062700007827,重庆智飞生物制品股份有限公司,2025-06-30 07:50:00,2025-06-30 08:10:00,106.578811,29.583062,0.0,V126线,3,2025-06-30 07:50:00,2025-06-30 08:10:00,6.203,9.1,,,,,大型面包车
2025-06-30,OM25062900005328,烤匠时代广场-员工餐,2025-06-30 08:30:00,2025-06-30 08:50:00,106.583643,29.564171,0.0,V126线,4,2025-06-30 08:30:00,2025-06-30 08:55:00,5.988,11.9,,,,,大型面包车
2025-06-30,"OM25062900004302,OM25062900004460",特勤局训练基地,2025-06-30 06:00:00,2025-06-30 06:01:00,106.629724,29.688896,0.0,V127线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,32.316,33.6,60.67,188.6,1411.654,2025-06-30 05:26:00,大型面包车
2025-06-30,OM25062900004768,烤匠光环购物中心-员工餐,2025-06-30 07:00:00,2025-06-30 07:30:00,106.53562,29.656515,0.0,V127线,2,2025-06-30 07:00:00,2025-06-30 07:45:00,19.184,25.2,,,,,大型面包车
2025-06-30,OM25062900005452,慎安（重庆）医院-月子厨房,2025-06-30 08:15:00,2025-06-30 08:35:00,106.478899,29.642794,0.0,V127线,3,2025-06-30 08:15:00,2025-06-30 08:35:00,9.17,15.4,,,,,大型面包车
2025-06-30,OM25062900002119,重庆熙街购物中心管理有限公司,2025-06-30 06:30:00,2025-06-30 07:00:00,106.30965,29.608528,0.0,V128线,1,2025-06-30 06:30:00,2025-06-30 06:50:00,13.533,14.7,17.986,91.7,1211.521,2025-06-30 06:15:00,大型面包车
2025-06-30,OM25062900005092,勤务学院二食堂,2025-06-30 06:30:00,2025-06-30 07:00:00,106.324651,29.635466,0.0,V128线,2,2025-06-30 06:57:00,2025-06-30 07:47:00,4.453,7.0,,,,,大型面包车
2025-06-30,"OM25062900004122,OM25062900005188,OM25062900005250",重庆市巴渝学校,2025-06-30 05:10:00,2025-06-30 05:30:00,106.473143,29.49352,0.0,V129线,1,2025-06-30 05:10:00,2025-06-30 05:30:00,31.835,25.9,54.032,136.4,785.004,2025-06-30 04:44:00,大型面包车
2025-06-30,"OM25062700002652,OM25062700006017",重庆农村商业银行股份有限公司南岸支行,2025-06-30 05:48:00,2025-06-30 06:20:00,106.549381,29.52491,0.0,V129线,2,2025-06-30 05:48:00,2025-06-30 06:23:00,10.402,17.5,,,,,大型面包车
2025-06-30,OM25062500009183,重庆市巴南区房屋征收中心,2025-06-30 06:20:00,2025-06-30 06:50:00,106.563185,29.465776,0.0,V129线,3,2025-06-30 06:40:00,2025-06-30 07:00:00,11.795,17.5,,,,,大型面包车
2025-06-30,OM25062700005940,重庆一中-幼儿园,2025-06-30 06:00:00,2025-06-30 06:30:00,106.473207,29.564749,0.0,V130线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,28.095,23.8,36.5,77.8,756.662,2025-06-30 05:36:00,大型面包车
2025-06-30,OM25062900005845,重庆市会展服务中心,2025-06-30 06:30:00,2025-06-30 06:35:00,106.533919,29.58656,0.0,V130线,2,2025-06-30 06:34:00,2025-06-30 06:54:00,8.405,14.0,,,,,大型面包车
2025-06-30,OM25062900001861,渝北区消防救援支队-空港新城站点,2025-06-30 06:00:00,2025-06-30 06:30:00,106.605248,29.715429,0.0,V131线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,28.833,29.4,38.336,84.4,790.831,2025-06-30 05:31:00,大型面包车
2025-06-30,OM25062700001673,重庆志阳电气有限公司,2025-06-30 06:35:00,2025-06-30 06:45:00,106.645588,29.765431,0.0,V131线,2,2025-06-30 06:35:00,2025-06-30 06:55:00,9.503,14.0,,,,,大型面包车
2025-06-30,OM25062900001003,金沙幼儿园-学生,2025-06-30 06:00:00,2025-06-30 06:20:00,106.486467,29.56205,0.0,V132线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,26.01,22.4,37.812,102.4,556.01,2025-06-30 05:38:00,大型面包车
2025-06-30,"OM25062400003394,OM25062800000688",华能-9楼,2025-06-30 07:00:00,2025-06-30 07:20:00,106.515487,29.624322,0.0,V132线,2,2025-06-30 07:00:00,2025-06-30 07:20:00,11.802,11.2,,,,,大型面包车
2025-06-30,OM25062900003771,重庆凯源石油天然气有限责任公司北部分公司,2025-06-30 06:30:00,2025-06-30 06:40:00,106.523304,29.599892,0.0,V133线,1,2025-06-30 06:30:00,2025-06-30 06:50:00,25.401,20.3,39.394,165.3,502.998,2025-06-30 06:10:00,大型面包车
2025-06-30,OM25062700005094,考试中心（考试考核基地菜）,2025-06-30 06:30:00,2025-06-30 07:00:00,106.508461,29.602091,0.0,V133线,2,2025-06-30 06:52:00,2025-06-30 07:42:00,1.54,2.1,,,,,大型面包车
2025-06-30,OM25062900005897,中建三局-联发三湾项目,2025-06-30 07:40:00,2025-06-30 08:00:00,106.521366,29.574211,0.0,V133线,3,2025-06-30 07:53:00,2025-06-30 08:13:00,7.504,11.2,,,,,大型面包车
2025-06-30,OM25062900005326,烤匠大融城-员工餐,2025-06-30 08:40:00,2025-06-30 09:00:00,106.540047,29.582589,0.0,V133线,4,2025-06-30 08:40:00,2025-06-30 08:55:00,4.949,9.8,,,,,大型面包车
2025-06-30,"OM25062700007768,OM25062800005769",重庆两江新区爱德蒙幼儿园-学生,2025-06-30 06:00:00,2025-06-30 06:20:00,106.583517,29.661082,0.0,V134线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,26.533,25.2,54.737,185.2,2446.764,2025-06-30 05:35:00,大型面包车
2025-06-30,OM25062700007802,重庆市人口与家庭发展研究中心,2025-06-30 06:40:00,2025-06-30 07:00:00,106.609065,29.657856,0.0,V134线,2,2025-06-30 06:40:00,2025-06-30 07:00:00,7.618,9.8,,,,,大型面包车
2025-06-30,OM25062900004073,考试中心（西南基地干副）,2025-06-30 07:00:00,2025-06-30 07:30:00,106.670156,29.633609,0.0,V134线,3,2025-06-30 07:11:00,2025-06-30 07:31:00,10.202,11.2,,,,,大型面包车
2025-06-30,OM25062700006803,重庆百事天府饮料有限公司,2025-06-30 07:50:00,2025-06-30 08:10:00,106.609572,29.665203,0.0,V134线,4,2025-06-30 07:50:00,2025-06-30 08:40:00,10.384,13.3,,,,,大型面包车
2025-06-30,OM25062800000105,重庆市沙坪坝区春田幼儿园,2025-06-30 06:00:00,2025-06-30 06:20:00,106.48455,29.561045,0.0,V135线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,26.473,25.2,41.502,101.2,375.805,2025-06-30 05:35:00,大型面包车
2025-06-30,OW25062700001111,静苑观江岭幼儿园-教师,2025-06-30 06:30:00,2025-06-30 06:50:00,106.541018,29.504005,0.0,V135线,2,2025-06-30 06:41:00,2025-06-30 07:16:00,15.029,21.0,,,,,大型面包车
2025-06-30,OM25062700007627,佳华-学生,2025-06-30 05:30:00,2025-06-30 05:50:00,106.539246,29.599319,0.0,V136线,1,2025-06-30 05:30:00,2025-06-30 05:50:00,25.16,19.6,67.326,234.6,931.793,2025-06-30 05:10:00,大型面包车
2025-06-30,"OM25062700006547,OM25062700007584",渝中区红岩幼儿园-老师,2025-06-30 06:00:00,2025-06-30 06:20:00,106.590121,29.568028,0.0,V136线,2,2025-06-30 06:05:00,2025-06-30 06:40:00,11.079,15.4,,,,,大型面包车
2025-06-30,"OM25062900000473,OM25062900003245",重庆市渝中区文化和旅游发展委员会,2025-06-30 06:30:00,2025-06-30 06:50:00,106.573154,29.560096,0.0,V136线,3,2025-06-30 06:47:00,2025-06-30 07:07:00,3.384,7.0,,,,,大型面包车
2025-06-30,OM25062900000261,重庆建工第十二建设有限责任公司,2025-06-30 07:00:00,2025-06-30 07:30:00,106.520058,29.605993,0.0,V136线,4,2025-06-30 07:25:00,2025-06-30 07:45:00,15.06,17.5,,,,,大型面包车
2025-06-30,"OM25062900004274,OM25062900004927",烤匠时代天街-员工餐,2025-06-30 08:40:00,2025-06-30 09:00:00,106.517705,29.543923,0.0,V136线,5,2025-06-30 08:40:00,2025-06-30 09:05:00,12.643,13.3,,,,,大型面包车
2025-06-30,OM25062700000410,中国烟草总公司重庆市公司,2025-06-30 06:40:00,2025-06-30 07:00:00,106.56982,29.584005,0.0,V137线,1,2025-06-30 06:40:00,2025-06-30 07:00:00,32.853,26.6,41.284,171.6,456.303,2025-06-30 06:13:00,大型面包车
2025-06-30,OM25062900005006,中信银行-解放碑支行（日配）,2025-06-30 07:30:00,2025-06-30 07:50:00,106.582366,29.560835,0.0,V137线,2,2025-06-30 07:30:00,2025-06-30 07:50:00,3.642,5.6,,,,,大型面包车
2025-06-30,"OM25062900005343,OM25062900006023",烤匠来福士,2025-06-30 08:40:00,2025-06-30 09:00:00,106.594307,29.570101,0.0,V137线,3,2025-06-30 08:40:00,2025-06-30 09:05:00,4.789,14.0,,,,,大型面包车
2025-06-30,OM25062900003344,重庆高新技术产业开发区管理委员会-大锅,2025-06-30 05:40:00,2025-06-30 06:00:00,106.342437,29.518986,0.0,V138线,1,2025-06-30 05:40:00,2025-06-30 06:15:00,25.911,18.2,60.569,223.2,2623.037,2025-06-30 05:22:00,大型面包车
2025-06-30,"OM25062700004784,OM25062700007235",重庆市九龙坡区人民政府中梁山街道办事处,2025-06-30 06:20:00,2025-06-30 06:40:00,106.450784,29.46597,0.0,V138线,2,2025-06-30 06:35:00,2025-06-30 07:25:00,19.151,19.6,,,,,大型面包车
2025-06-30,"OW25062900000206,OW25062900001084",丽苑大酒店-宴会厅,2025-06-30 07:30:00,2025-06-30 07:50:00,106.466603,29.561936,0.0,V138线,3,2025-06-30 07:41:00,2025-06-30 08:16:00,15.094,16.1,,,,,大型面包车
2025-06-30,"OM25062900004277,OM25062900005848,OM25062900006017",烤匠金沙天街,2025-06-30 08:40:00,2025-06-30 09:00:00,106.465319,29.560707,0.0,V138线,4,2025-06-30 08:40:00,2025-06-30 09:05:00,0.413,1.4,,,,,大型面包车
2025-06-30,OM25062800000711,华能国际电力股份有限公司重庆分公司,2025-06-30 06:20:00,2025-06-30 06:35:00,106.517691,29.624592,0.0,V139线,1,2025-06-30 06:20:00,2025-06-30 06:40:00,20.099,21.7,60.646,154.4,1222.767,2025-06-30 05:58:00,大型面包车
2025-06-30,OM25062900003042,中信银行-两江支行（日配）,2025-06-30 06:50:00,2025-06-30 07:10:00,106.572532,29.652119,0.0,V139线,2,2025-06-30 06:54:00,2025-06-30 07:14:00,9.054,14.0,,,,,大型面包车
2025-06-30,"OM25062800000052,OM25062800001049,OM25062900005065",重庆青凤科技发展有限公司,2025-06-30 07:20:00,2025-06-30 07:45:00,106.33835,29.715338,0.0,V139线,3,2025-06-30 07:43:00,2025-06-30 08:33:00,31.493,28.7,,,,,大型面包车
2025-06-30,OM25062900005630,考试中心（应急管理局水果）,2025-06-30 06:00:00,2025-06-30 06:30:00,106.506619,29.62111,0.0,V140线,1,2025-06-30 06:00:00,2025-06-30 06:50:00,20.182,16.8,60.562,201.8,288.647,2025-06-30 05:43:00,大型面包车
2025-06-30,OM25062900003557,长生基地,2025-06-30 06:40:00,2025-06-30 07:20:00,106.651284,29.536102,0.0,V140线,2,2025-06-30 07:08:00,2025-06-30 07:28:00,23.639,18.2,,,,,大型面包车
2025-06-30,OM25062900005332,烤匠南坪协信星光店-员工餐,2025-06-30 08:40:00,2025-06-30 09:00:00,106.57777,29.529062,0.0,V140线,3,2025-06-30 08:40:00,2025-06-30 09:05:00,16.741,15.4,,,,,大型面包车
2025-06-30,OM25062700007061,新大正物业集团股份有限公司-肉类,2025-06-30 06:00:00,2025-06-30 06:25:00,106.55654,29.562133,0.0,V141线,1,2025-06-30 06:00:00,2025-06-30 06:35:00,30.712,28.0,30.712,63.0,259.17,2025-06-30 05:32:00,大型面包车
2025-06-30,OM25062800005133,重庆两江新区中医院,2025-06-30 05:30:00,2025-06-30 05:50:00,106.484789,29.62849,0.0,V142线,1,2025-06-30 05:30:00,2025-06-30 06:20:00,16.092,14.7,34.999,234.7,2915.364,2025-06-30 05:15:00,大型面包车
2025-06-30,OM25062900002067,两江人和嘉欣幼儿园-学生,2025-06-30 06:50:00,2025-06-30 07:15:00,106.534572,29.627245,0.0,V142线,2,2025-06-30 06:50:00,2025-06-30 07:10:00,6.539,9.1,,,,,大型面包车
2025-06-30,OM25062900003926,人民支路64号重庆市公路数据服务中心,2025-06-30 07:30:00,2025-06-30 08:20:00,106.560221,29.571241,0.0,V142线,3,2025-06-30 07:30:00,2025-06-30 07:50:00,8.587,15.4,,,,,大型面包车
2025-06-30,"OM25062900005327,OM25062900006018",烤匠大融城,2025-06-30 08:40:00,2025-06-30 09:00:00,106.540047,29.582589,0.0,V142线,4,2025-06-30 08:40:00,2025-06-30 09:10:00,3.781,11.2,,,,,大型面包车
2025-06-30,OM25062900001591,虎溪校区--内训,2025-06-30 05:30:00,2025-06-30 06:00:00,106.330443,29.605097,0.0,V143线,1,2025-06-30 05:30:00,2025-06-30 05:50:00,12.424,14.0,36.401,129.0,1054.815,2025-06-30 05:16:00,大型面包车
2025-06-30,OM25062900005900,重庆萤之森酒店管理有限公司,2025-06-30 06:00:00,2025-06-30 06:30:00,106.294148,29.646664,0.0,V143线,2,2025-06-30 06:06:00,2025-06-30 06:26:00,11.402,16.1,,,,,大型面包车
2025-06-30,"OM25062900002858,OM25062900003798,OM25062900004961",重庆万普隆能源技术有限公司,2025-06-30 06:30:00,2025-06-30 07:00:00,106.291009,29.573053,0.0,V143线,3,2025-06-30 06:45:00,2025-06-30 07:25:00,12.575,18.9,,,,,大型面包车
2025-06-30,OM25062800002202,幼儿园食堂,2025-06-30 05:40:00,2025-06-30 06:00:00,106.454977,29.548087,0.0,V144线,1,2025-06-30 05:40:00,2025-06-30 06:00:00,26.439,21.0,42.292,121.0,1048.68,2025-06-30 05:19:00,大型面包车
2025-06-30,OM25062900005176,重庆市血液中心,2025-06-30 06:10:00,2025-06-30 06:30:00,106.449057,29.448701,0.0,V144线,2,2025-06-30 06:13:00,2025-06-30 06:33:00,13.397,13.3,,,,,大型面包车
2025-06-30,OM25062900005934,中梁山基地,2025-06-30 07:00:00,2025-06-30 07:01:00,106.444222,29.44153,0.0,V144线,3,2025-06-30 07:00:00,2025-06-30 07:20:00,2.456,4.9,,,,,大型面包车
2025-06-30,OM25062900005135,四中队,2025-06-30 06:35:00,2025-06-30 06:55:00,106.530686,29.600396,0.0,V145线,1,2025-06-30 06:35:00,2025-06-30 06:55:00,24.852,20.3,59.62,84.1,703.682,2025-06-30 06:15:00,大型面包车
2025-06-30,OM25062900005578,十中队,2025-06-30 07:00:00,2025-06-30 07:20:00,106.416438,29.79395,0.0,V145线,2,2025-06-30 07:19:00,2025-06-30 07:39:00,34.768,23.8,,,,,大型面包车
2025-06-30,OM25062900004563,渝北区消防救援支队-悦来站点,2025-06-30 06:00:00,2025-06-30 06:30:00,106.552512,29.736186,0.0,V146线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,24.791,26.6,101.257,286.6,713.74,2025-06-30 05:33:00,大型面包车
2025-06-30,OM25062800000138,重庆市人口与家庭发展研究中心-耗材,2025-06-30 06:40:00,2025-06-30 07:00:00,106.609065,29.657856,0.0,V146线,2,2025-06-30 06:40:00,2025-06-30 07:00:00,15.367,15.4,,,,,大型面包车
2025-06-30,OM25062900005899,渝北中队,2025-06-30 07:40:00,2025-06-30 08:00:00,106.636653,29.792881,0.0,V146线,3,2025-06-30 07:40:00,2025-06-30 08:00:00,29.879,29.4,,,,,大型面包车
2025-06-30,OM25062900003772,通远航务东区干副,2025-06-30 06:30:00,2025-06-30 08:30:00,106.658675,29.698841,0.0,V146线,4,2025-06-30 08:21:00,2025-06-30 08:41:00,17.074,21.0,,,,,大型面包车
2025-06-30,OM25062800004938,铁山坪三楼食堂-调味品类,2025-06-30 09:00:00,2025-06-30 09:30:00,106.682204,29.624552,0.0,V146线,5,2025-06-30 09:00:00,2025-06-30 10:20:00,14.146,17.5,,,,,大型面包车
2025-06-30,OM25062900005719,中国人民解放军32614部队,2025-06-30 06:20:00,2025-06-30 06:50:00,106.56171,29.061945,0.0,V147线,1,2025-06-30 06:20:00,2025-06-30 07:40:00,91.798,65.1,91.798,145.1,864.065,2025-06-30 05:15:00,大型面包车
2025-06-30,OM25062700006594,大足电网—机关食堂,2025-06-30 05:50:00,2025-06-30 06:10:00,105.738583,29.70041,0.0,V148线,1,2025-06-30 05:50:00,2025-06-30 07:10:00,69.662,45.5,73.145,212.5,1747.407,2025-06-30 05:04:00,大型面包车
