计划出库日期,销售订单,送货站点名称,最早收货时间,最晚收货时间,经度,纬度,方量,线路名称,配送顺序,预计送达时间,预计离开时间,距离,行驶时间,线路单边里程,线路时间(单边),线路方量,最晚离仓时间,车型
2025-06-30,OM25062900004232,重庆两江新区金山名都天宝乐幼儿园1-教师,2025-06-30 07:00:00,2025-06-30 07:30:00,106.57072,29.656111,15.835,V063线,2,2025-06-30 07:00:00,2025-06-30 07:20:00,11.318,16.8,,,,,大型面包车
2025-06-30,OM25062700007091,新大正物业股份有限公司-蔬菜,2025-06-30 06:00:00,2025-06-30 06:25:00,106.55654,29.562133,737.222,V064线,1,2025-06-30 06:00:00,2025-06-30 06:33:00,30.712,28.0,52.899,208.35,1783.859,2025-06-30 05:32:00,大型面包车
2025-06-30,OM25062900003464,中信银行-上清寺支行（日配）,2025-06-30 06:30:00,2025-06-30 07:30:00,106.554348,29.564521,115.475,V064线,2,2025-06-30 06:37:00,2025-06-30 06:59:00,1.22,3.5,,,,,大型面包车
2025-06-30,OM25062700007388,中信银行股份有限公司重庆分行（日配）,2025-06-30 07:00:00,2025-06-30 07:15:00,106.577057,29.578312,863.4119,V064线,3,2025-06-30 07:09:00,2025-06-30 07:46:00,5.91,10.5,,,,,大型面包车
2025-06-30,OM25062900005245,重庆颐悦酒店管理有限公司,2025-06-30 07:30:00,2025-06-30 08:00:00,106.554536,29.619044,44.4555,V064线,4,2025-06-30 07:56:00,2025-06-30 08:17:00,7.2,10.5,,,,,大型面包车
2025-06-30,OM25062900005310,烤匠龙湖北城天街-员工餐,2025-06-30 08:40:00,2025-06-30 09:00:00,106.539845,29.583886,23.295,V064线,5,2025-06-30 08:40:00,2025-06-30 09:00:00,7.857,10.5,,,,,大型面包车
2025-06-30,OM25062900001591,虎溪校区--内训,2025-06-30 05:30:00,2025-06-30 06:00:00,106.330443,29.605097,226.365,V065线,1,2025-06-30 05:30:00,2025-06-30 05:53:00,12.424,14.0,46.397,127.52,494.303,2025-06-30 05:16:00,大型面包车
2025-06-30,OM25062700003500,大实幼-教师餐,2025-06-30 06:15:00,2025-06-30 06:30:00,106.340831,29.626253,119.318,V065线,2,2025-06-30 06:15:00,2025-06-30 06:37:00,4.331,7.7,,,,,大型面包车
2025-06-30,OM25062700007722,西南大学-北区老师,2025-06-30 07:00:00,2025-06-30 07:30:00,106.437744,29.834768,148.62,V065线,3,2025-06-30 07:01:00,2025-06-30 07:24:00,29.642,24.5,,,,,大型面包车
2025-06-30,OM25062700003851,沙坪坝区公园管理中心-沙坪公园,2025-06-30 06:10:00,2025-06-30 06:30:00,106.478925,29.554136,41.619,V066线,1,2025-06-30 06:10:00,2025-06-30 06:31:00,28.121,24.5,62.755,127.24,422.662,2025-06-30 05:46:00,大型面包车
2025-06-30,OW25062900001036,重庆市沙坪坝区华彩幼儿园,2025-06-30 06:40:00,2025-06-30 07:00:00,106.457635,29.532843,178.7428,V066线,2,2025-06-30 06:41:00,2025-06-30 07:04:00,5.267,10.5,,,,,大型面包车
2025-06-30,OM25062900003602,外训学员,2025-06-30 07:00:00,2025-06-30 07:30:00,106.324651,29.635466,202.3,V066线,3,2025-06-30 07:30:00,2025-06-30 07:53:00,29.367,25.9,,,,,大型面包车
2025-06-30,OM25062800000103,春田幼儿园-老师,2025-06-30 06:00:00,2025-06-30 06:20:00,106.48455,29.561045,60.917,V067线,1,2025-06-30 06:00:00,2025-06-30 06:21:00,26.473,25.2,29.63,108.1,254.166,2025-06-30 05:35:00,大型面包车
2025-06-30,OM25062900004376,重庆市化工研究院有限公司,2025-06-30 07:00:00,2025-06-30 07:31:00,106.481643,29.584444,193.249,V067线,2,2025-06-30 07:00:00,2025-06-30 07:23:00,3.157,8.4,,,,,大型面包车
2025-06-30,OM25062700006017,重庆农村商业银行股份有限公司南岸支行,2025-06-30 05:48:00,2025-06-30 06:20:00,106.549381,29.52491,366.101,V068线,1,2025-06-30 05:48:00,2025-06-30 06:13:00,38.259,30.1,57.324,234.74,796.291,2025-06-30 05:18:00,大型面包车
2025-06-30,OM25062700006537,一号楼,2025-06-30 06:30:00,2025-06-30 07:00:00,106.54485,29.416135,16.2,V068线,2,2025-06-30 06:37:00,2025-06-30 06:58:00,15.799,23.8,,,,,大型面包车
2025-06-30,OM25062700006452,一号楼,2025-06-30 06:30:00,2025-06-30 07:00:00,106.54485,29.416135,284.8808,V068线,3,2025-06-30 06:58:00,2025-06-30 07:22:00,0.0,0.0,,,,,大型面包车
2025-06-30,OM25062900005339,烤匠巴南万达广场店,2025-06-30 08:30:00,2025-06-30 09:00:00,106.551076,29.405264,118.609,V068线,4,2025-06-30 08:30:00,2025-06-30 08:52:00,3.265,4.9,,,,,大型面包车
2025-06-30,OM25062900006021,烤匠巴南万达广场店,2025-06-30 08:30:00,2025-06-30 09:00:00,106.551076,29.405264,10.5,V068线,5,2025-06-30 08:52:00,2025-06-30 09:13:00,0.001,0.7,,,,,大型面包车
2025-06-30,OM25062700005495,重庆市人口和计划生育科学技术研究院附属医院,2025-06-30 05:55:00,2025-06-30 06:15:00,106.537811,29.590335,8.256,V069线,1,2025-06-30 05:55:00,2025-06-30 06:15:00,26.129,22.4,38.23,113.28,1678.344,2025-06-30 05:33:00,大型面包车
2025-06-30,OM25062900003748,保税港港欣1号餐厅,2025-06-30 06:10:00,2025-06-30 06:30:00,106.60369,29.632117,1670.088,V069线,2,2025-06-30 06:29:00,2025-06-30 07:26:00,12.101,14.0,,,,,大型面包车
2025-06-30,OM25062900002258,国投健康养老服务（重庆）有限公司-水果,2025-06-30 04:40:00,2025-06-30 05:00:00,106.375095,29.641469,32.0,V070线,1,2025-06-30 04:40:00,2025-06-30 05:00:00,4.495,7.0,92.339,247.69,224.487,2025-06-30 04:33:00,大型面包车
2025-06-30,OW25062600001160,交大幼-蔬菜类,2025-06-30 06:30:00,2025-06-30 07:00:00,106.580033,29.494323,83.237,V070线,2,2025-06-30 06:30:00,2025-06-30 06:51:00,37.698,34.3,,,,,大型面包车
2025-06-30,OM25062900004934,烤匠光环购物中心,2025-06-30 07:00:00,2025-06-30 07:30:00,106.53562,29.656515,63.475,V070线,3,2025-06-30 07:20:00,2025-06-30 07:41:00,27.742,28.7,,,,,大型面包车
2025-06-30,OM25062900004521,重庆第二师范学院-2楼,2025-06-30 08:20:00,2025-06-30 09:00:00,106.581872,29.517908,45.775,V070线,4,2025-06-30 08:20:00,2025-06-30 08:41:00,22.404,28.0,,,,,大型面包车
2025-06-30,OM25061900007357,渝北区消防救援支队-支队机关,2025-06-30 06:00:00,2025-06-30 06:30:00,106.57485,29.733029,43.76,V071线,1,2025-06-30 06:00:00,2025-06-30 06:21:00,27.296,26.6,38.962,131.87,97.87,2025-06-30 05:33:00,大型面包车
2025-06-30,OM25062900001958,悦来食堂,2025-06-30 06:10:00,2025-06-30 06:30:00,106.546076,29.742892,36.235,V071线,2,2025-06-30 06:27:00,2025-06-30 06:47:00,5.548,6.3,,,,,大型面包车
2025-06-30,OM25062900006035,中建五局—中央公园项目部,2025-06-30 07:25:00,2025-06-30 07:30:00,106.590964,29.743122,17.875,V071线,3,2025-06-30 07:25:00,2025-06-30 07:45:00,6.118,7.7,,,,,大型面包车
2025-06-30,OM25062700007696,大足电网—运检食堂,2025-06-30 06:00:00,2025-06-30 06:25:00,105.742796,29.697112,771.7585,V072线,1,2025-06-30 06:00:00,2025-06-30 06:34:00,68.554,42.7,72.098,123.75,842.06,2025-06-30 05:17:00,大型面包车
2025-06-30,OM25062900003761,重庆市大足区气象局,2025-06-30 07:00:00,2025-06-30 07:30:00,105.716098,29.700127,70.302,V072线,2,2025-06-30 07:00:00,2025-06-30 07:21:00,3.544,7.7,,,,,大型面包车
2025-06-30,OW25062700001096,重庆九龙坡区铝都实验幼儿园,2025-06-30 06:00:00,2025-06-30 06:30:00,106.335525,29.306186,353.518,V073线,1,2025-06-30 06:00:00,2025-06-30 06:25:00,52.91,35.7,55.089,139.89,399.638,2025-06-30 05:24:00,大型面包车
2025-06-30,OW25062700000144,重庆九龙坡区铝都实验幼儿园大石堡分园,2025-06-30 07:00:00,2025-06-30 07:30:00,106.333469,29.309595,41.624,V073线,2,2025-06-30 07:00:00,2025-06-30 07:21:00,0.658,1.4,,,,,大型面包车
2025-06-30,OW25062900000011,重庆九龙坡区窑瓦溪幼儿园,2025-06-30 07:20:00,2025-06-30 07:50:00,106.333688,29.317011,4.496,V073线,3,2025-06-30 07:24:00,2025-06-30 07:44:00,1.521,3.5,,,,,大型面包车
2025-06-30,OM25062900005845,重庆市会展服务中心,2025-06-30 06:30:00,2025-06-30 06:35:00,106.533919,29.58656,743.702,V074线,1,2025-06-30 06:30:00,2025-06-30 07:04:00,26.307,22.4,52.187,195.91,1036.624,2025-06-30 06:08:00,大型面包车
2025-06-30,OM25062900005281,重庆两江新区金山名都天宝乐幼儿园1-学生,2025-06-30 07:00:00,2025-06-30 07:30:00,106.57072,29.656111,59.0485,V074线,2,2025-06-30 07:27:00,2025-06-30 07:48:00,14.627,23.1,,,,,大型面包车
2025-06-30,OM25062700001639,重庆输油气,2025-06-30 09:00:00,2025-06-30 09:30:00,106.549654,29.612006,233.874,V074线,3,2025-06-30 09:00:00,2025-06-30 09:24:00,11.253,16.8,,,,,大型面包车
2025-06-30,OM25062900000339,高新区自来水-西所食堂,2025-06-30 06:00:00,2025-06-30 06:20:00,106.351461,29.5216,143.458,V075线,1,2025-06-30 06:00:00,2025-06-30 06:22:00,24.372,16.8,60.409,123.71,747.383,2025-06-30 05:43:00,大型面包车
2025-06-30,OM25062900005096,勤务学院三食堂,2025-06-30 06:30:00,2025-06-30 07:00:00,106.324651,29.635466,303.925,V075线,2,2025-06-30 06:41:00,2025-06-30 07:06:00,17.078,18.9,,,,,大型面包车
2025-06-30,OM25062700003827,重庆横河川仪有限公司,2025-06-30 07:10:00,2025-06-30 07:30:00,106.43982,29.667897,300.0,V075线,3,2025-06-30 07:22:00,2025-06-30 07:47:00,18.959,16.8,,,,,大型面包车
2025-06-30,OM25062900002055,重庆市渝北区道路运输事务中心工会委员会,2025-06-30 06:00:00,2025-06-30 06:20:00,106.619487,29.698856,179.044,V076线,1,2025-06-30 06:00:00,2025-06-30 06:23:00,30.983,30.8,55.073,139.29,572.788,2025-06-30 05:29:00,大型面包车
2025-06-30,OM25062900001309,重庆市公安局特勤局,2025-06-30 06:30:00,2025-06-30 06:50:00,106.519062,29.606843,311.443,V076线,2,2025-06-30 06:49:00,2025-06-30 07:14:00,17.095,26.6,,,,,大型面包车
2025-06-30,OW25062900000145,重庆大江建设工程集团有限公司-客餐,2025-06-30 07:00:00,2025-06-30 07:30:00,106.560191,29.63154,82.301,V076线,3,2025-06-30 07:27:00,2025-06-30 07:48:00,6.995,13.3,,,,,大型面包车
2025-06-30,OM25062800005892,重庆市九龙坡区金凤镇人民政府,2025-06-30 05:50:00,2025-06-30 06:10:00,106.324981,29.525253,535.455,V077线,1,2025-06-30 05:50:00,2025-06-30 06:18:00,27.447,21.0,34.897,115.69,847.891,2025-06-30 05:29:00,大型面包车
2025-06-30,OM25062700002528,重庆市沙坪坝区曾家镇人民政府,2025-06-30 07:00:00,2025-06-30 07:20:00,106.307813,29.55804,312.436,V077线,2,2025-06-30 07:00:00,2025-06-30 07:25:00,7.45,10.5,,,,,大型面包车
2025-06-30,OM25062700002693,中建五局第三建设有限公司重庆分公司,2025-06-30 06:30:00,2025-06-30 06:35:00,106.50355,29.606218,64.8,V078线,1,2025-06-30 06:30:00,2025-06-30 06:51:00,21.99,21.0,36.668,106.48,112.2,2025-06-30 06:09:00,大型面包车
2025-06-30,OM25062700004045,考试中心（考试考核基地水果）,2025-06-30 06:30:00,2025-06-30 07:00:00,106.508461,29.602091,36.65,V078线,2,2025-06-30 06:57:00,2025-06-30 07:18:00,1.872,6.3,,,,,大型面包车
2025-06-30,OM25062700006558,教师食材,2025-06-30 07:20:00,2025-06-30 07:40:00,106.524603,29.541083,10.75,V078线,3,2025-06-30 07:35:00,2025-06-30 07:55:00,12.806,17.5,,,,,大型面包车
2025-06-30,OM25062900003859,上海浦东发展银行股份有限公司重庆分行,2025-06-30 06:20:00,2025-06-30 06:30:00,106.517299,29.622034,1363.9275,V079线,1,2025-06-30 06:20:00,2025-06-30 07:09:00,20.536,25.2,58.186,178.58,1588.962,2025-06-30 05:55:00,大型面包车
2025-06-30,OM25062900005582,江北中队,2025-06-30 08:30:00,2025-06-30 08:50:00,106.831191,29.653835,225.035,V079线,2,2025-06-30 08:30:00,2025-06-30 08:53:00,37.65,34.3,,,,,大型面包车
2025-06-30,OM25062900003961,中国船级社重庆分社,2025-06-30 05:20:00,2025-06-30 05:40:00,106.508776,29.624766,220.935,V080线,1,2025-06-30 05:20:00,2025-06-30 05:43:00,23.239,23.8,36.834,248.67,771.717,2025-06-30 04:56:00,大型面包车
2025-06-30,OM25062900001261,重庆市公安局特勤局,2025-06-30 06:30:00,2025-06-30 06:50:00,106.519062,29.606843,226.07,V080线,2,2025-06-30 06:30:00,2025-06-30 06:53:00,4.797,10.5,,,,,大型面包车
2025-06-30,OM25062900004277,烤匠金沙天街,2025-06-30 08:40:00,2025-06-30 09:00:00,106.465319,29.560707,324.712,V080线,3,2025-06-30 08:40:00,2025-06-30 09:05:00,8.798,13.3,,,,,大型面包车
2025-06-30,OM25062700002705,重庆两江新区嘉景湾幼儿园-老师餐,2025-06-30 06:00:00,2025-06-30 06:30:00,106.488323,29.702462,9.35,V081线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,17.171,15.4,52.139,121.12,347.724,2025-06-30 05:45:00,大型面包车
2025-06-30,OM25062900004022,地质勘察——午餐,2025-06-30 06:30:00,2025-06-30 06:59:00,106.47412,29.76077,290.644,V081线,2,2025-06-30 06:33:00,2025-06-30 06:58:00,12.709,13.3,,,,,大型面包车
2025-06-30,OM25062900004431,中建五局—中央公园项目部,2025-06-30 07:25:00,2025-06-30 07:30:00,106.590964,29.743122,47.73,V081线,3,2025-06-30 07:25:00,2025-06-30 07:46:00,22.259,22.4,,,,,大型面包车
2025-06-30,OM25062900002051,两江天宫殿嘉欣幼儿园-老师,2025-06-30 05:50:00,2025-06-30 06:20:00,106.550159,29.609917,5.304,V082线,1,2025-06-30 05:50:00,2025-06-30 06:10:00,25.966,23.8,74.144,174.27,887.639,2025-06-30 05:26:00,大型面包车
2025-06-30,OM25062900002363,中铁一局-新拌合站（东站）,2025-06-30 06:20:00,2025-06-30 06:30:00,106.684044,29.502553,63.395,V082线,2,2025-06-30 06:29:00,2025-06-30 06:50:00,24.049,18.9,,,,,大型面包车
2025-06-30,OM25062700005693,耐德-界石,2025-06-30 07:45:00,2025-06-30 08:10:00,106.626114,29.398649,818.94,V082线,3,2025-06-30 07:45:00,2025-06-30 08:20:00,24.129,24.5,,,,,大型面包车
2025-06-30,OM25062900004742,浙商银行-商务接待,2025-06-30 06:00:00,2025-06-30 06:30:00,106.496322,29.619746,62.12,V083线,1,2025-06-30 06:00:00,2025-06-30 06:21:00,19.396,20.3,50.635,224.16,1617.991,2025-06-30 05:40:00,大型面包车
2025-06-30,OM25062900004256,烤匠光环购物中心,2025-06-30 07:00:00,2025-06-30 07:30:00,106.53562,29.656515,1.575,V083线,2,2025-06-30 07:00:00,2025-06-30 07:20:00,7.86,14.7,,,,,大型面包车
2025-06-30,OM25062900005571,重庆市安全生产考试中心-西南基地,2025-06-30 08:30:00,2025-06-30 09:00:00,106.669364,29.633076,1554.296,V083线,3,2025-06-30 08:30:00,2025-06-30 09:24:00,23.379,23.1,,,,,大型面包车
2025-06-30,OM25062900004323,重庆市凤鸣山中学-3楼,2025-06-30 06:00:00,2025-06-30 06:01:00,106.455654,29.535218,228.396,V084线,1,2025-06-30 06:00:00,2025-06-30 06:23:00,27.564,21.7,48.316,134.5,1457.281,2025-06-30 05:38:00,大型面包车
2025-06-30,OM25062900003160,重庆市九龙坡区含谷镇人民政府,2025-06-30 06:45:00,2025-06-30 07:10:00,106.384147,29.523009,492.288,V084线,2,2025-06-30 06:45:00,2025-06-30 07:12:00,14.702,14.7,,,,,大型面包车
2025-06-30,OM25062700007159,重庆科学城城市建设集团有限公司,2025-06-30 07:00:00,2025-06-30 07:30:00,106.350857,29.523768,736.597,V084线,3,2025-06-30 07:19:00,2025-06-30 07:53:00,6.05,7.0,,,,,大型面包车
2025-06-30,OM25062700002652,重庆农村商业银行股份有限公司南岸支行,2025-06-30 05:48:00,2025-06-30 06:20:00,106.549381,29.52491,74.305,V085线,1,2025-06-30 05:48:00,2025-06-30 06:09:00,38.259,30.1,58.419,102.14,409.026,2025-06-30 05:18:00,大型面包车
2025-06-30,OM25062900003989,重庆市大渡口区人民政府茄子溪街道办事处,2025-06-30 06:20:00,2025-06-30 06:40:00,106.503245,29.43697,334.7205,V085线,2,2025-06-30 06:35:00,2025-06-30 07:00:00,20.16,25.9,,,,,大型面包车
2025-06-30,OW25062900001075,重庆市教育科学研究院,2025-06-30 06:10:00,2025-06-30 06:30:00,106.549354,29.560878,556.8975,V086线,1,2025-06-30 06:10:00,2025-06-30 06:39:00,30.178,27.3,69.356,142.57,799.876,2025-06-30 05:43:00,大型面包车
2025-06-30,OM25062900005627,口腔医院上清寺站点,2025-06-30 06:20:00,2025-06-30 06:50:00,106.553026,29.565573,13.339,V086线,2,2025-06-30 06:42:00,2025-06-30 07:03:00,1.451,3.5,,,,,大型面包车
2025-06-30,OM25062900002292,重庆市正源水务工程质量检测有限责任公司,2025-06-30 07:30:00,2025-06-30 07:50:00,106.540485,29.827536,229.64,V086线,3,2025-06-30 07:42:00,2025-06-30 08:05:00,37.727,39.2,,,,,大型面包车
2025-06-30,OM25062700007290,安诚财产保险股份有限公司-2楼,2025-06-30 05:25:00,2025-06-30 05:45:00,106.57571,29.580888,1.56,V087线,1,2025-06-30 05:25:00,2025-06-30 05:45:00,32.666,26.6,69.261,154.3,566.757,2025-06-30 04:58:00,大型面包车
2025-06-30,OM25062900003673,渝南大道30号一食堂,2025-06-30 06:00:00,2025-06-30 06:30:00,106.56976,29.481127,372.7108,V087线,2,2025-06-30 06:00:00,2025-06-30 06:26:00,12.859,15.4,,,,,大型面包车
2025-06-30,OM25062900005616,重庆南岸腾龙幼儿园,2025-06-30 06:30:00,2025-06-30 07:00:00,106.603476,29.585712,185.95,V087线,3,2025-06-30 06:40:00,2025-06-30 07:03:00,13.892,14.0,,,,,大型面包车
2025-06-30,OM25062900002071,两江人和嘉欣幼儿园-老师,2025-06-30 06:50:00,2025-06-30 07:15:00,106.534572,29.627245,6.536,V087线,4,2025-06-30 07:13:00,2025-06-30 07:33:00,9.844,9.8,,,,,大型面包车
2025-06-30,OM25062700006594,大足电网—机关食堂,2025-06-30 05:50:00,2025-06-30 06:10:00,105.738583,29.70041,1187.556,V088线,1,2025-06-30 05:50:00,2025-06-30 06:35:00,69.662,45.5,78.135,222.32,2202.128,2025-06-30 05:04:00,大型面包车
2025-06-30,OM25062700006667,大足电网—城区食堂,2025-06-30 07:00:00,2025-06-30 07:20:00,105.70941,29.703558,559.851,V088线,2,2025-06-30 07:00:00,2025-06-30 07:29:00,3.483,7.0,,,,,大型面包车
2025-06-30,OM25062900005477,重庆农村商业银行股份有限公司大足支行,2025-06-30 08:20:00,2025-06-30 08:30:00,105.737082,29.69033,454.721,V088线,3,2025-06-30 08:20:00,2025-06-30 08:47:00,4.99,9.8,,,,,大型面包车
2025-06-30,OM25062900002307,重庆市江北区人力资源和社会保障局,2025-06-30 06:10:00,2025-06-30 06:20:00,106.54306,29.579964,829.02,V089线,1,2025-06-30 06:10:00,2025-06-30 06:46:00,28.0,25.9,35.765,100.18,1114.51,2025-06-30 05:44:00,大型面包车
2025-06-30,OM25062900000356,重庆中兴软件有限责任公司,2025-06-30 07:00:00,2025-06-30 07:30:00,106.518746,29.625885,285.49,V089线,2,2025-06-30 07:00:00,2025-06-30 07:24:00,7.765,13.3,,,,,大型面包车
2025-06-30,OM25062900004554,考试中心（应急管理局冻货）,2025-06-30 06:00:00,2025-06-30 06:30:00,106.506619,29.62111,27.0,V090线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,20.182,16.8,59.777,203.24,1711.655,2025-06-30 05:43:00,大型面包车
2025-06-30,OM25062700007669,浙商银行股份有限公司重庆分行,2025-06-30 06:00:00,2025-06-30 06:30:00,106.496322,29.619746,345.6403,V090线,2,2025-06-30 06:23:00,2025-06-30 06:48:00,1.62,2.8,,,,,大型面包车
2025-06-30,OM25062800000688,华能-9楼,2025-06-30 07:00:00,2025-06-30 07:20:00,106.515487,29.624322,29.0,V090线,3,2025-06-30 07:00:00,2025-06-30 07:20:00,7.564,11.2,,,,,大型面包车
2025-06-30,OM25062900000535,太极涵菡渝北分公司-一楼,2025-06-30 07:10:00,2025-06-30 07:30:00,106.491675,29.63761,1285.235,V090线,4,2025-06-30 07:30:00,2025-06-30 08:17:00,7.572,9.1,,,,,大型面包车
2025-06-30,OM25062900007063,机场职工一食堂干副,2025-06-30 08:30:00,2025-06-30 09:30:00,106.656621,29.704052,24.78,V090线,5,2025-06-30 08:46:00,2025-06-30 09:06:00,22.839,29.4,,,,,大型面包车
2025-06-30,OW25062900000166,重庆品谷谷餐饮有限公司,2025-06-30 06:00:00,2025-06-30 10:05:00,106.384825,29.676384,557.169,V091线,1,2025-06-30 06:00:00,2025-06-30 06:29:00,0.001,0.7,45.389,163.07,1632.376,2025-06-30 05:59:00,大型面包车
2025-06-30,OM25062900004026,勤务学院五食堂,2025-06-30 06:30:00,2025-06-30 07:00:00,106.324651,29.635466,803.095,V091线,2,2025-06-30 06:39:00,2025-06-30 07:15:00,11.122,10.5,,,,,大型面包车
2025-06-30,OM25062800001049,重庆青凤科技发展有限公司,2025-06-30 07:20:00,2025-06-30 07:45:00,106.33835,29.715338,114.2588,V091线,3,2025-06-30 07:25:00,2025-06-30 07:47:00,11.725,10.5,,,,,大型面包车
2025-06-30,OM25062900006042,北碚中队,2025-06-30 08:20:00,2025-06-30 08:40:00,106.457473,29.727665,157.853,V091线,4,2025-06-30 08:20:00,2025-06-30 08:42:00,22.541,18.9,,,,,大型面包车
2025-06-30,OM25062700007769,重庆市江北区人民政府石马河街道办事处,2025-06-30 06:00:00,2025-06-30 06:30:00,106.48994,29.601242,26.0,V092线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,20.582,17.5,54.053,195.95,694.417,2025-06-30 05:42:00,大型面包车
2025-06-30,OM25062800005685,沙环卫-转运科,2025-06-30 07:00:00,2025-06-30 07:30:00,106.461372,29.532614,130.365,V092线,2,2025-06-30 07:00:00,2025-06-30 07:22:00,18.039,16.8,,,,,大型面包车
2025-06-30,OM25062900004519,重庆市渝中区机关事务服务中心,2025-06-30 08:30:00,2025-06-30 09:00:00,106.575354,29.558923,538.0515,V092线,3,2025-06-30 08:30:00,2025-06-30 08:58:00,15.432,21.0,,,,,大型面包车
2025-06-30,OM25062900005686,重庆万家雅迪汽车销售服务有限公司,2025-06-30 06:00:00,2025-06-30 07:00:00,106.45994,29.53091,311.7892,V093线,1,2025-06-30 06:00:00,2025-06-30 06:25:00,31.257,24.5,53.715,209.1,1180.41,2025-06-30 05:36:00,大型面包车
2025-06-30,OM25062900005934,中梁山基地,2025-06-30 07:00:00,2025-06-30 07:01:00,106.444222,29.44153,561.98,V093线,2,2025-06-30 07:00:00,2025-06-30 07:29:00,11.418,14.7,,,,,大型面包车
2025-06-30,OW25062800001010,重庆嘉威啤酒—集团,2025-06-30 08:40:00,2025-06-30 09:00:00,106.484729,29.458992,306.641,V093线,3,2025-06-30 08:40:00,2025-06-30 09:05:00,11.04,11.9,,,,,大型面包车
2025-06-30,OM25062900002311,重庆高新技术产业开发区管理委员会-小锅,2025-06-30 05:40:00,2025-06-30 06:00:00,106.342437,29.518986,250.23,V094线,1,2025-06-30 05:40:00,2025-06-30 06:04:00,25.911,18.2,78.161,238.65,290.804,2025-06-30 05:22:00,大型面包车
2025-06-30,OM25062700007235,重庆市九龙坡区人民政府中梁山街道办事处,2025-06-30 06:20:00,2025-06-30 06:40:00,106.450784,29.46597,10.8158,V094线,2,2025-06-30 06:23:00,2025-06-30 06:44:00,19.151,19.6,,,,,大型面包车
2025-06-30,OM25062900005911,重庆市住房公积金管理中心沙坪坝办事处,2025-06-30 09:00:00,2025-06-30 09:30:00,106.455863,29.603087,29.7579,V094线,3,2025-06-30 09:00:00,2025-06-30 09:20:00,33.099,29.4,,,,,大型面包车
2025-06-30,OM25062900004327,重庆建工集团股份有限公司-鸡冠石项目部,2025-06-30 05:00:00,2025-06-30 05:30:00,106.62307,29.614479,876.212,V095线,1,2025-06-30 05:00:00,2025-06-30 05:37:00,38.011,32.2,73.861,313.0,1924.359,2025-06-30 04:28:00,大型面包车
2025-06-30,OM25062800001089,中机中联-中机建筑大厦,2025-06-30 06:30:00,2025-06-30 07:00:00,106.498158,29.548044,548.446,V095线,2,2025-06-30 06:30:00,2025-06-30 06:59:00,21.017,30.1,,,,,大型面包车
2025-06-30,OM25062900004927,烤匠时代天街-员工餐,2025-06-30 08:40:00,2025-06-30 09:00:00,106.517705,29.543923,3.765,V095线,3,2025-06-30 08:40:00,2025-06-30 09:00:00,3.304,6.3,,,,,大型面包车
2025-06-30,OM25062900004083,重庆一中二食堂-小卖部,2025-06-30 07:20:00,2025-06-30 09:30:00,106.473318,29.565592,495.936,V095线,4,2025-06-30 09:13:00,2025-06-30 09:41:00,11.529,13.3,,,,,大型面包车
2025-06-30,OM25062700005771,重庆市人民检察院第五分院,2025-06-30 05:50:00,2025-06-30 06:15:00,106.52288,29.550783,1487.0745,V096线,1,2025-06-30 05:50:00,2025-06-30 06:42:00,31.095,27.3,38.931,109.36,1492.438,2025-06-30 05:23:00,大型面包车
2025-06-30,OM25062900001778,重庆金融街融迈置业有限公司,2025-06-30 06:50:00,2025-06-30 07:00:00,106.563338,29.583119,5.364,V096线,2,2025-06-30 06:52:00,2025-06-30 07:12:00,7.836,9.8,,,,,大型面包车
2025-06-30,OM25062800005250,中国人民解放军重庆市九龙坡区武装部（市区指挥中心）,2025-06-30 05:10:00,2025-06-30 05:30:00,106.518865,29.504375,200.953,V097线,1,2025-06-30 05:10:00,2025-06-30 05:33:00,38.198,29.4,76.633,244.55,823.0,2025-06-30 04:41:00,大型面包车
2025-06-30,OW25062700000065,重庆市锦尚小金星幼儿园-老师,2025-06-30 05:50:00,2025-06-30 06:10:00,106.501745,29.549904,50.57,V097线,2,2025-06-30 05:52:00,2025-06-30 06:13:00,14.178,18.9,,,,,大型面包车
2025-06-30,OM25062900001268,招待所食堂,2025-06-30 06:20:00,2025-06-30 06:50:00,106.454114,29.542762,184.28,V097线,3,2025-06-30 06:27:00,2025-06-30 06:49:00,7.166,14.0,,,,,大型面包车
2025-06-30,OW25062900001038,重庆市沙坪坝区华彩幼儿园,2025-06-30 06:40:00,2025-06-30 07:00:00,106.457635,29.532843,43.798,V097线,4,2025-06-30 06:56:00,2025-06-30 07:16:00,2.383,6.3,,,,,大型面包车
2025-06-30,OM25062900005745,中国十九冶集团有限公司重庆分公司,2025-06-30 08:20:00,2025-06-30 08:40:00,106.508318,29.615037,343.399,V097线,5,2025-06-30 08:20:00,2025-06-30 08:45:00,14.708,18.2,,,,,大型面包车
2025-06-30,OM25062900000968,重庆市沙坪坝区回龙坝镇人民政府,2025-06-30 06:00:00,2025-06-30 06:30:00,106.389452,29.710435,283.4195,V098线,1,2025-06-30 06:00:00,2025-06-30 06:24:00,17.057,16.1,17.057,40.35,283.42,2025-06-30 05:44:00,大型面包车
